Run,Filename,File Size (B),Transfer Time (s),Throughput (B/s),Total Bytes,Bytes Sent,Bytes Received,Num Peers,Overhead Ratio
1,A_10MB,10485760,4.5521018505096436,6910495.642024818,10485760,10485760,0,1,0.3333333333333333
