Run,Filename,File Size (B),Transfer Time (s),Throughput (B/s),Total Bytes,Bytes Sent,Bytes Received,Num Peers
1,A_1MB,1048576,2.5114169120788574,417523.6675984744,1048576,0,1048576,1
2,A_1MB,1048576,7.023866176605225,149287.58231364793,1048576,0,1048576,1
3,A_1MB,1048576,5.016374111175537,209030.661741111,1048576,0,1048576,1
