Run,Filename,File Size (B),Transfer Time (s),Throughput (B/s),Total Bytes,Bytes Sent,Bytes Received,Num Peers,Overhead Ratio
253,B_10kB,10240,5.016978025436401,6123.2080037519845,10240,10240,0,1,0.3333333333333333
254,B_10kB,10240,5.014707088470459,6125.98093129502,10240,10240,0,1,0.3333333333333333
255,B_10kB,10240,5.0246875286102295,6113.813013263492,10240,10240,0,1,0.3333333333333333
256,B_10kB,10240,5.0269927978515625,6111.009351978607,10240,10240,0,1,0.3333333333333333
257,B_10kB,10240,5.040808916091919,6094.259971238279,10240,10240,0,1,0.3333333333333333
258,B_10kB,10240,5.024410247802734,6114.150414655016,10240,10240,0,1,0.3333333333333333
259,B_10kB,10240,5.032656669616699,6104.131876403108,10240,10240,0,1,0.3333333333333333
260,B_10kB,10240,5.028066396713257,6109.704521817976,10240,10240,0,1,0.3333333333333333
261,B_10kB,10240,5.050320148468018,6082.782694344381,10240,10240,0,1,0.3333333333333333
262,B_10kB,10240,5.03630256652832,6099.7129529444155,10240,10240,0,1,0.3333333333333333
263,B_10kB,10240,5.217742204666138,5887.604023925833,10240,10240,0,1,0.3333333333333333
264,B_10kB,10240,5.041851758956909,6092.999451129351,10240,10240,0,1,0.3333333333333333
265,B_10kB,10240,5.108913898468018,6013.019716228108,10240,10240,0,1,0.3333333333333333
266,B_10kB,10240,5.088028907775879,6037.701545494673,10240,10240,0,1,0.3333333333333333
267,B_10kB,10240,5.118052959442139,6002.282556167305,10240,10240,0,1,0.3333333333333333
268,B_10kB,10240,5.140177249908447,5976.4476021808705,10240,10240,0,1,0.3333333333333333
269,B_10kB,10240,5.138086318969727,5978.8797020755155,10240,10240,0,1,0.3333333333333333
270,B_10kB,10240,5.111030101776123,6010.5300474212745,10240,10240,0,1,0.3333333333333333
271,B_10kB,10240,5.246231555938721,5855.631737265779,10240,10240,0,1,0.3333333333333333
272,B_10kB,10240,5.143397569656372,5972.705703567144,10240,10240,0,1,0.3333333333333333
273,B_10kB,10240,5.021371841430664,6117.850055742419,10240,10240,0,1,0.3333333333333333
274,B_10kB,10240,5.064954519271851,6065.207472863227,10240,10240,0,1,0.3333333333333333
275,B_10kB,10240,5.047598838806152,6086.062102206567,10240,10240,0,1,0.3333333333333333
276,B_10kB,10240,5.133031845092773,5984.767078616239,10240,10240,0,1,0.3333333333333333
277,B_10kB,10240,5.158937931060791,5954.714014883155,10240,10240,0,1,0.3333333333333333
