Run,Filename,File Size (B),Transfer Time (s),Throughput (B/s),Total Bytes,Bytes Sent,Bytes Received,Num Peers,Overhead Ratio
1,B_10MB,10485760,4.541046380996704,6927319.688176255,10485760,10485760,0,1,0.3333333333333333
