Filename,Direction,File Size (B),Transfer Time (s),Throughput (B/s),Total Bytes (B)
A_10kB,download,10240,0.0031168460845947266,3285372.3674749485,10488
A_10kB,download,10240,0.003470897674560547,2950245.429317214,10488
A_10kB,download,10240,0.0028219223022460938,3628732.0851639067,10488
A_10kB,download,10240,0.0032181739807128906,3181928.6531337975,10488
A_10kB,download,10240,0.003488779067993164,2935124.236998565,10488
A_10kB,download,10240,0.002729177474975586,3752046.209487202,10488
A_10kB,download,10240,0.003007173538208008,3405190.9109648773,10488
A_10kB,download,10240,0.003216981887817383,3183107.7566145407,10488
A_10kB,download,10240,0.0028231143951416016,3627199.810826788,10488
A_10kB,download,10240,0.0031850337982177734,3215036.526686129,10488
A_10kB,download,10240,0.0031065940856933594,3296214.3484267076,10488
A_10kB,download,10240,0.0032622814178466797,3138907.619674048,10488
A_10kB,download,10240,0.0030050277709960938,3407622.418279911,10488
A_10kB,download,10240,0.0029973983764648438,3416295.9720012727,10488
A_10kB,download,10240,0.0030219554901123047,3388534.3558185403,10488
A_10kB,download,10240,0.0037403106689453125,2737740.499745028,10488
A_10kB,download,10240,0.0032720565795898438,3129530.2360827746,10488
A_10kB,download,10240,0.0030057430267333984,3406811.530102324,10488
A_10kB,download,10240,0.0034644603729248047,2955727.269974537,10488
A_10kB,download,10240,0.003003835678100586,3408974.7567267246,10488
A_10kB,download,10240,0.003270864486694336,3130670.8185727824,10488
A_10kB,download,10240,0.0028448104858398438,3599536.788467985,10488
A_10kB,download,10240,0.003301382064819336,3101731.2746443273,10488
A_10kB,download,10240,0.0027916431427001953,3668090.610641387,10488
A_10kB,download,10240,0.003006458282470703,3406001.0277557494,10488
A_10kB,download,10240,0.0030045509338378906,3408163.224884939,10488
A_10kB,download,10240,0.0031266212463378906,3275100.8815006865,10488
A_10kB,download,10240,0.0030269622802734375,3382929.502205419,10488
A_10kB,download,10240,0.003495454788208008,2929518.6522065345,10488
A_10kB,download,10240,0.003412485122680664,3000745.682945574,10488
A_10kB,download,10240,0.0034444332122802734,2972912.92032948,10488
A_10kB,download,10240,0.002711772918701172,3776127.392298224,10488
A_10kB,download,10240,0.0034596920013427734,2959801.0447246917,10488
A_10kB,download,10240,0.003405332565307617,3007048.446404817,10488
A_10kB,download,10240,0.0032100677490234375,3189963.826500297,10488
A_10kB,download,10240,0.0032029151916503906,3197087.4616644336,10488
A_10kB,download,10240,0.0034966468811035156,2928519.907268512,10488
A_10kB,download,10240,0.0030052661895751953,3407352.079333598,10488
A_10kB,download,10240,0.0034034252166748047,3008733.6574430824,10488
A_10kB,download,10240,0.0036916732788085938,2773809.9302505814,10488
A_10kB,download,10240,0.0032317638397216797,3168548.355588344,10488
A_10kB,download,10240,0.003004789352416992,3407892.800126954,10488
A_10kB,download,10240,0.0029299259185791016,3494968.9120351532,10488
A_10kB,download,10240,0.003195047378540039,3204960.298485188,10488
A_10kB,download,10240,0.0035626888275146484,2874233.6184166498,10488
A_10kB,download,10240,0.0034513473510742188,2966957.2368057473,10488
A_10kB,download,10240,0.0034542083740234375,2964499.790171176,10488
A_10kB,download,10240,0.0031747817993164062,3225418.516070892,10488
A_10kB,download,10240,0.003183603286743164,3216481.1622856287,10488
A_10kB,download,10240,0.0031812191009521484,3218891.7754627895,10488
